Pitcher,PitcherTeam,Overall_StuffPlus,Overall_WhiffPlus,Overall_CalledStrikePlus,Overall_wOBACONPlus,Overall_PitchingPlus,Overall_PitchingWhiffPlus,Overall_PitchingCalledStrikePlus,Overall_PitchingwOBACONPlus,Total_Pitches,Num_Pitch_Types,Avg_Velocity,Avg_Extension
Bryson Menard,BOS_PAR,88.4,86.0,117.2,99.8,65.0,79.9,67.2,99.3,23,3,85.1,5.0
Shea Walker,NCA_BUL,88.4,90.0,92.4,112.2,98.3,95.0,98.0,117.4,314,7,82.3,6.1
Tyson Willis,CHA_GOL,88.4,82.3,111.1,114.9,90.8,80.6,117.1,108.5,19,2,85.2,6.1
Conor Smith,VIL_WIL,88.4,85.6,113.7,101.1,98.3,88.5,127.3,105.0,14,3,80.8,6.1
Ethan Jezirski,ANG_COL,88.4,88.5,101.8,108.0,100.4,89.9,120.5,99.5,97,4,84.2,6.0
Ethan Davis,EMU_EAG,88.4,90.3,97.0,106.0,98.1,93.9,103.6,108.4,395,6,85.5,5.7
Cam Martindale,SPU_PEA,88.4,89.3,103.9,114.3,94.8,87.7,107.5,106.1,86,6,80.1,5.8
David Joslyn,EAS_MEN,88.4,84.3,125.7,125.1,98.2,78.2,125.5,113.8,14,1,76.1,5.9
Cole Bordes,LOY_UNI,88.4,92.2,95.8,103.8,98.3,93.2,107.1,102.3,111,7,78.5,6.0
JoJo Medellin,ARL_MAV,88.4,90.6,90.9,109.6,106.5,108.8,100.8,105.9,23,3,86.1,5.0
Camden Dimidjian,SOU_IND16,88.4,84.4,116.1,103.1,86.5,83.5,98.8,94.7,166,5,83.0,5.4
Payten Jibben,UIC_FLA,88.4,92.7,98.2,99.9,77.2,82.6,80.4,78.9,158,5,83.0,6.1
Tyler Elbracht,ARI_CHR,88.4,91.8,96.5,106.8,75.0,91.6,69.1,109.6,14,2,78.2,5.3
William Fife,EC,88.4,91.4,92.3,110.7,69.8,85.5,81.8,107.4,44,5,80.0,5.8
Lucas Boesen,UTA_UTE,88.4,86.7,107.8,97.7,97.7,94.1,106.7,101.3,586,8,81.4,6.2
Alexander D'Ambrosio,SET_PIR,88.3,84.1,110.2,107.7,78.8,77.7,101.6,94.4,169,5,85.7,5.8
CW Bayer,UNC_PEM,88.3,83.2,99.3,107.8,69.4,80.3,62.4,64.0,32,2,89.6,5.7
Wilton Abreu,WIL_UNI1,88.3,82.2,122.7,99.3,69.7,78.3,77.3,92.8,22,3,79.9,5.7
Dane Armson,RIC_SPI,88.3,88.8,101.8,108.1,96.9,92.5,107.2,103.6,146,7,82.3,6.2
Brendan Read,HOW_PAY,88.3,84.9,116.6,117.6,89.8,90.5,109.1,124.1,29,1,77.1,5.8
Jack Colucci,UNC_SPA,88.3,99.4,82.0,86.8,96.6,104.1,88.2,98.0,475,6,80.0,5.8
Austin Torres,RIV_CIT,88.3,83.1,128.9,106.3,84.6,82.5,105.1,101.1,28,3,80.9,5.4
Zack Sigmon,FLO_RAT,88.3,94.7,88.5,96.1,103.8,97.0,104.3,95.1,22,3,85.6,4.9
Mattox Meeks,FGCU,88.3,94.9,88.2,109.0,97.8,98.5,93.2,105.6,63,5,83.0,5.9
Kamden Cisneros,SAD_GAU,88.3,94.9,91.0,102.7,92.4,98.0,91.8,99.1,81,3,82.5,5.1
Tyrell Williams,PRE_BLH,88.3,89.2,108.8,93.8,99.1,93.6,109.4,95.7,707,6,82.0,6.3
Nate Ross,YSU_PEN,88.3,90.4,104.4,97.1,89.8,90.9,100.6,94.4,192,5,82.2,5.4
Gage Driskell,PAN_COL,88.3,87.9,102.8,104.2,98.2,90.7,111.2,114.6,106,6,84.0,5.5
Levi Strahm,YAL_BUL,88.3,94.0,92.0,112.5,101.0,86.9,118.9,125.9,66,4,77.6,5.2
Alex Strickland,LON_LAN,88.3,94.1,86.2,103.1,96.0,98.0,95.0,105.3,212,5,82.7,5.1
Aiden Tipton,TUS_PIO,88.3,91.7,96.3,107.3,90.5,92.1,97.3,110.0,436,7,80.2,5.0
Jacob Ciccone,MON_HAW,88.3,92.6,96.7,97.4,93.1,91.6,105.1,96.3,267,4,78.9,5.5
Aden Soroca,HAM_COL1,88.3,85.3,99.7,116.5,92.9,91.7,95.8,115.6,78,4,84.8,5.9
Brandon Vazquez,BET_WIL,88.3,91.2,89.3,109.5,85.8,92.0,87.0,104.2,216,6,81.2,4.9
Cameron Copple,IND_UNI1,88.3,83.9,114.7,80.8,80.7,86.7,72.7,96.1,23,1,85.3,5.6
BJ Rivera,FLO_SOU3,88.3,83.5,123.4,103.5,104.0,89.1,126.8,98.5,33,3,80.4,5.6
JJ DeVos,MOU_OLV,88.3,89.2,102.3,112.3,103.8,89.0,125.3,106.1,19,3,78.7,5.6
Zack McRae,EMO_HEN,88.3,83.9,110.4,65.7,92.6,88.5,117.2,73.7,8,1,86.0,5.1
Palmer Griffin,ROA_COL,88.3,80.7,120.9,110.0,92.5,83.9,107.1,99.1,70,1,79.5,5.8
Jose LuccioniI,TEX_TIG,88.3,88.3,107.7,95.0,97.6,84.7,134.3,95.0,21,2,84.5,5.4
RJ Johnston,TAR_TEX,88.2,82.9,101.8,111.3,92.7,83.6,103.6,111.9,18,4,77.0,6.0
Nicholas Fraginals,ERS_COL,88.2,91.8,97.4,106.4,101.9,97.0,106.7,114.5,117,3,81.2,5.4
Jonathan Strydom,BER_COL,88.2,91.8,97.9,93.0,99.4,95.6,109.1,104.9,28,5,80.5,5.1
George Eisenhardt,UIC_FLA,88.2,94.0,92.3,115.4,79.9,94.2,84.0,87.7,235,5,82.4,6.1
Grant Stone,MID_UNI,88.2,82.4,116.1,104.0,88.3,82.7,103.1,98.4,35,2,84.8,5.7
Seth Witt,ASH_UNI,88.2,82.9,129.2,99.9,102.3,96.3,111.1,123.5,33,2,79.0,5.3
Evan Wineburg,WES_CHE9,88.2,80.3,111.6,122.9,92.4,82.9,115.0,121.2,20,1,77.5,6.0
Chase Goode,MIL_COM,88.2,90.7,94.9,121.4,69.8,84.7,75.0,115.3,66,4,79.3,5.7
Matt Romero,MEX_LOB,88.2,89.2,103.5,107.3,88.4,87.3,106.7,102.1,168,4,81.6,4.8
Steven Escarcega,HAW_PAC,88.2,87.9,100.8,84.2,85.2,84.6,103.8,77.4,48,3,79.6,4.5
Liam McCallum,WIN_EAG,88.2,91.8,99.5,96.9,94.5,89.7,111.4,102.1,100,8,80.0,4.7
Connor Curtis,UMA_BOS,88.2,92.1,102.3,103.8,80.0,89.2,90.2,83.1,54,4,78.9,6.3
Joey Kasper,ION_GAE,88.2,89.3,95.6,101.0,97.0,90.8,98.8,105.2,75,4,82.6,5.8
Cooper Justice,LIN_CCW,88.2,88.3,105.5,98.2,70.7,89.7,83.2,88.5,18,3,77.8,5.7
Sam Grannes,MEN_COL,88.2,97.0,75.1,94.7,89.5,98.5,79.6,97.4,36,3,79.8,5.0
Keith Aguilar,ORA_COA,88.2,79.5,116.0,86.9,107.2,81.5,176.5,96.0,1,1,84.1,5.5
Cole Vida,FDU_KNI,88.2,87.9,98.7,89.2,92.8,91.6,89.7,97.9,38,6,78.9,5.7
Ethan Catney-Forbes,STB_BON,88.2,89.0,105.4,97.1,78.5,84.1,98.0,103.1,48,3,82.2,6.1
Jared Terefenko,LYN_UNI,88.2,97.2,111.2,105.0,87.6,125.3,25.7,200.2,2,2,73.8,5.7
Patrick McKenzie,VIL_WIL,88.2,89.2,103.3,95.2,93.6,87.7,114.7,99.5,135,4,82.9,5.9
Connor Kurki,NOK_NOR,88.1,89.6,94.8,109.0,84.2,85.6,94.9,103.2,86,6,81.0,5.9
Barrett Barkley,EC,88.1,95.3,90.9,108.4,87.9,105.7,76.3,111.3,64,6,80.9,5.0
Caden Rothbaum,BIN_BEA,88.1,87.1,106.5,102.6,104.3,95.5,108.8,99.8,198,6,80.1,6.4
Jaime Gonzalez,STU_BOB,88.1,88.4,111.0,94.1,93.8,90.6,102.3,97.5,326,6,81.5,5.2
Taylor Franklin,GEO_FOX,88.1,103.6,84.1,84.9,85.7,91.8,87.2,77.2,33,3,80.1,6.9
Cody Liscio,SAN_AZT,88.1,83.1,124.0,102.1,93.0,89.5,106.4,79.1,16,2,82.5,5.5
Luke Bryant,OHI_BOB,88.1,87.9,99.5,115.4,88.1,87.3,91.9,114.6,116,6,84.2,6.0
William Davidsmeier,ILL_WES,88.1,89.6,103.2,105.8,92.8,91.9,98.5,107.2,215,5,80.4,6.6
Matt Wallin,MT._SAN,88.1,87.3,106.1,84.5,78.1,84.5,90.1,86.3,61,4,79.5,5.4
Michael Diforte,SPU_PEA,88.1,85.3,109.9,113.1,86.4,85.4,98.7,106.9,210,7,80.8,5.6
Hunter French,NEW_WLV,88.1,95.0,94.0,102.9,81.1,82.7,96.0,103.0,36,4,79.9,6.7
Will Youngman,FAI_STA,88.1,92.7,98.4,108.6,91.7,94.1,99.1,121.7,85,5,82.1,6.1
Trent Price,SAC_PIO,88.1,91.1,108.1,108.7,101.3,98.6,105.8,110.2,84,4,78.3,5.3
Jaxon Hay,UNI_ALA,88.1,93.4,91.2,98.1,106.8,93.9,116.3,99.3,56,4,82.5,5.2
Jaden McNeely,STM_GAE,88.1,96.4,84.7,107.9,90.4,96.9,90.6,109.3,90,4,76.4,5.2
Jayden Lopez,NEW_PRI,88.1,84.2,107.0,106.2,78.2,79.5,92.9,87.3,26,3,85.0,5.7
JT Gunzy,SIE_SAI,88.1,88.8,103.0,98.1,90.5,90.2,90.9,97.7,108,6,82.5,5.7
Michael Meyers,SHE_UNI,88.1,94.6,87.8,106.1,91.6,95.3,94.6,112.7,150,7,81.7,6.1
Evan Etchison,GRA_COL,88.1,90.9,96.2,96.4,82.1,93.3,80.3,95.9,76,3,84.0,5.5
Garrett Moody,UNI_WES,88.1,85.9,104.6,93.3,87.8,85.3,100.2,126.5,14,3,85.4,5.4
Joe Ficoturo,DES_UNI,88.0,82.8,111.1,109.7,87.3,84.4,97.3,104.0,47,4,80.4,6.3
Justin England,POI_UNI,88.0,87.4,105.3,101.0,124.7,105.8,136.8,109.0,20,5,79.1,5.9
Logan Ingram,CHA_GOL,88.0,92.0,89.6,109.1,80.4,80.4,94.1,95.6,85,5,79.8,5.8
Justin Webster,EMB_EAG,88.0,89.1,107.2,114.8,66.5,88.1,87.3,92.8,10,3,83.2,6.7
Ryan Donley,OAK_GOL,88.0,87.6,102.6,108.9,95.5,85.3,110.1,109.2,400,8,83.0,7.1
Spencer Marinac,EMB_EAG,88.0,83.6,106.9,94.6,73.4,80.7,74.9,86.8,22,3,86.2,5.3
Tanner Farnsworth,LET_UNI,88.0,85.3,121.9,101.9,95.2,90.6,108.9,108.8,37,1,78.9,5.9
Evan Selmer,UMBC_RET,88.0,98.1,74.8,110.5,83.4,93.5,80.2,118.3,46,2,80.2,5.5
Nate Heymann,DAK_COU,88.0,85.3,115.8,108.7,64.4,75.8,77.3,105.9,27,4,78.7,5.4
Cooper Thomas,COK_COB,88.0,94.0,87.9,107.0,86.7,91.9,93.2,106.4,119,5,84.4,5.9
Anthony Rosario,ARC_UNI,88.0,92.7,98.3,99.4,86.7,91.3,82.4,96.0,40,2,80.9,5.5
Scott Gilbert,BLO_UNI,88.0,90.4,106.6,107.2,101.0,89.1,121.0,103.6,19,4,78.4,5.9
Sam Letz,SUL_ROS,88.0,85.9,102.6,94.7,73.8,82.6,83.6,82.3,55,4,74.7,5.4
Matthew Stanislavsky,LEW_CLA,88.0,95.7,89.8,90.4,84.5,90.4,77.8,85.0,59,3,82.6,6.1
Derek DeVos,PAN_COL,88.0,83.7,113.9,106.4,93.6,86.6,107.4,98.4,384,5,83.2,5.9
Caid Sanders,TUS_PIO,88.0,87.1,107.5,101.8,89.3,88.8,98.7,101.3,461,7,81.8,5.9
Ethan Blakeney,NOR_SPA,87.9,92.3,97.5,96.0,90.9,95.9,92.5,94.0,83,3,78.9,5.3
Paxton Terveen,BLI_JC,87.9,91.9,97.5,113.1,103.5,84.8,130.9,108.4,13,3,78.5,5.5
Brady Hutchins,EKU_COL,87.9,94.7,91.5,92.8,94.4,103.1,80.6,92.1,85,4,82.3,6.6
Sam Juckett,GOL_COL,87.9,89.6,94.7,125.5,71.3,73.4,98.3,80.3,8,4,71.9,6.1
Michael O'Brien,TUF_UNI,87.9,88.8,102.6,118.2,89.1,89.7,95.3,117.9,132,3,79.3,5.9
Dalton Robinson,WEB_INT1,87.9,86.5,101.6,107.4,100.1,92.6,113.0,121.6,160,6,75.7,6.5
Cade McKee,MID_UNI,87.9,87.2,96.2,113.4,92.2,97.5,83.2,118.8,40,3,76.0,5.1
Coleman McGinnis,NCA_BUL,87.9,87.8,105.3,93.5,85.4,93.0,86.2,93.5,36,3,83.7,5.7
AJ Buenaseda,Gol_W,87.9,94.3,86.8,102.1,89.8,96.7,88.9,105.3,60,3,80.3,6.2
Bill Enright,CAN_GRI,87.9,90.3,103.7,101.6,89.8,87.4,88.7,116.5,9,2,73.0,5.7
Anson Merrick,LAN_BEA,87.9,92.2,96.0,102.9,81.7,92.6,76.1,95.7,58,3,81.4,6.0
Tyler Strickland,UNC_PEM,87.9,90.7,105.3,113.5,75.7,91.2,82.2,110.6,18,3,81.9,6.8
Trevor Rector,CSD_TRI,87.9,89.1,99.3,97.8,96.1,90.3,96.4,110.1,25,5,85.1,5.1
Tyler Reed,UNI_ARK1,87.9,87.9,98.0,110.0,81.1,87.9,81.4,83.8,34,5,86.6,6.1
David Matthews,CON_TOR,87.9,89.7,109.3,96.4,84.0,80.7,113.2,85.5,25,2,75.4,6.9
Bishop Woods,BET_UNI3,87.9,90.9,105.1,106.3,85.5,91.5,77.4,83.7,20,3,83.8,6.5
Garrett Smith,NOR_OKL,87.9,85.6,104.2,108.3,92.9,89.2,109.8,114.3,56,3,78.4,5.3
Ryland Khan,MAR_MAR7,87.9,87.5,109.7,86.2,78.3,83.0,93.1,70.8,41,3,74.3,5.9
Jackson Lux,PAC_TIG,87.9,99.5,73.4,105.8,91.7,98.2,92.5,111.2,115,3,81.9,5.3
Camden Farmer,PRA_PAN,87.9,89.2,99.5,99.5,63.3,80.2,67.4,84.0,52,3,86.4,6.2
Brian Boone,WIN_BUL,87.9,87.9,107.8,103.7,101.4,90.7,123.2,101.5,70,4,81.5,5.1
Bradley Poynter,MOR_EAG,87.9,87.6,100.5,114.9,99.3,90.9,104.3,115.2,532,7,81.1,5.9
Anthony Scarlata,FOR_RAM,87.8,89.4,97.5,103.0,94.1,93.5,104.3,109.6,203,4,81.5,5.0
Ethan Grodack,WIL_UNI1,87.8,85.1,99.5,81.7,100.2,91.7,95.4,112.8,26,2,81.1,5.9
Tyler Sandhu,CYP_CHR,87.8,98.1,53.5,112.3,62.2,82.4,57.3,109.4,6,1,90.5,5.6
Blaine Cockburn,MAI_BLA,87.8,86.2,108.2,118.2,75.9,75.7,89.0,99.3,43,4,73.1,5.5
Eli Jackson,UNI_COL,87.8,88.5,95.3,103.8,93.6,91.4,93.8,108.6,58,3,78.5,5.1
Noah Tincher,STJ_HAW,87.8,86.3,101.7,111.9,79.0,77.9,106.7,116.3,16,4,76.5,5.6
Donovan Whitfield,NOR_SPA,87.8,85.6,103.1,94.3,84.3,86.8,91.0,97.0,112,5,86.0,6.6
Jake Garcia,CON_TOR,87.8,89.4,101.9,94.3,51.4,70.2,76.1,82.5,11,3,83.5,6.2
Asher Lucas,COL_CHA,87.8,86.6,96.3,98.5,61.6,82.8,71.7,82.8,11,3,75.3,5.5
Landon Massey,UNI_THE1,87.8,82.3,108.1,118.9,103.6,89.1,115.1,106.0,21,2,73.0,5.9
Ben Zyburt,BRY_COL,87.8,85.9,103.7,95.1,75.8,82.5,87.4,92.3,33,3,84.6,5.5
Anderson Tordiffe,CLA_COU,87.8,88.7,96.9,102.9,109.2,94.1,118.3,109.9,99,4,77.2,5.5
Walker Shaw,SOU_WES,87.8,92.3,97.2,101.1,86.0,88.9,95.9,96.7,179,5,80.2,5.6
Luc Lavigueur,MAI_BLA,87.8,89.9,93.6,101.6,89.9,88.4,97.5,100.8,425,6,86.5,6.4
Gavin Williams,SEM_STA,87.8,89.1,104.7,102.7,107.0,103.6,114.0,118.1,22,3,78.6,6.3
Kade Townsend,SOU_WES,87.8,90.2,98.7,107.7,86.0,91.8,90.9,93.1,81,4,75.3,6.3
Joseph Sanchez,WES_WES6,87.8,89.6,80.6,22.9,81.3,85.9,90.8,84.7,31,1,75.4,4.3
Jovani Hallihan,WID_UNI,87.8,83.3,119.7,93.9,80.8,79.6,88.9,103.7,20,1,78.8,5.8
Matthew Hock,TNU,87.8,96.8,88.1,109.3,114.2,113.8,92.0,127.0,35,4,74.3,5.7
Elias Hachem,EVA_ACE,87.8,94.2,87.5,108.1,71.2,91.2,64.5,94.1,45,6,82.7,6.5
Pat Walega,LAF_LEP,87.8,88.4,92.1,110.6,94.8,90.2,106.6,113.3,349,8,78.8,5.9
Andrew Miller,GEO_FOX,87.7,85.6,109.9,90.6,89.6,88.9,98.6,80.4,93,2,84.6,6.4
Jack Maguire,PEN_HAR,87.7,97.6,87.7,104.5,91.5,96.2,82.7,90.9,40,4,80.4,5.6
Austin Walsh,UNC_SPA,87.7,92.8,90.2,111.5,89.1,79.9,112.7,82.7,16,3,79.1,5.3
Ryan Chapman,THO_UNI,87.7,93.5,80.0,101.3,91.7,108.9,68.9,104.6,12,4,77.6,5.9
Mac Raymer,BLA_COM,87.7,102.3,73.2,110.9,93.8,101.4,81.0,124.0,90,4,76.4,5.0
Sam Neal,YOU_HAR,87.7,87.9,107.6,106.3,99.8,91.3,112.2,107.9,251,5,77.7,5.5
Drew Mattox,TEN_TEC,87.7,95.5,89.3,104.7,90.1,94.1,96.3,104.0,127,3,79.6,6.6
Mason Hartle,CSI_EAG,87.7,94.9,90.4,92.0,95.4,99.4,96.9,97.3,336,6,80.3,5.4
Frankie Nardo,WAG_SEA,87.7,89.7,102.5,96.1,92.2,94.9,91.0,86.9,50,5,82.0,6.2
Marcus McMillian,PRA_PAN,87.7,86.8,101.3,93.3,70.0,82.9,77.7,88.8,104,3,84.2,6.6
Hunter Beindorff,TUF_UNI,87.7,86.4,98.0,115.6,89.3,91.2,95.6,109.9,87,6,79.0,5.1
Trae Awbery,MIL_COM,87.7,93.8,93.7,102.2,96.2,93.0,104.1,105.1,46,3,77.7,4.9
Matthew Pacheco,MAR_LIO,87.7,86.3,115.8,78.9,84.0,84.8,102.9,101.2,63,5,79.7,5.2
Zack Marker,Irv_Val,87.7,93.2,90.6,107.2,97.7,100.8,89.4,117.8,79,5,80.4,5.0
Justin Lehman,ARM_BLA,87.7,97.9,78.8,109.0,103.6,97.1,104.0,113.8,807,7,81.6,6.2
Tyce Fischl,UNI_LYN,87.7,82.3,118.6,105.3,80.1,82.8,95.7,90.5,42,1,83.8,5.3
Alex LePage,IMM_UNI,87.7,81.0,118.2,111.5,79.4,80.9,95.7,100.2,78,1,82.1,5.9
Freddy Romano,WIU_LEA,87.7,86.8,98.1,107.5,100.3,92.2,105.6,106.2,211,7,82.9,5.2
Lane Lewis,TRO_T,87.7,86.8,104.5,103.4,99.9,86.9,116.9,107.5,133,4,82.6,5.6
Aidan Pearson,PUR_FOR,87.7,85.8,102.8,109.5,86.5,85.8,103.5,102.6,268,5,80.2,4.9
Jason Davis,WEA_WEA,87.7,87.6,92.1,115.9,96.0,88.2,106.8,112.2,53,4,86.4,4.8
Marcos Orizaba,LON_BEA,87.7,87.3,105.8,90.4,75.0,73.9,102.7,85.7,49,3,84.0,5.6
Gabe Nutter,SOU_COU,87.7,89.3,101.4,83.6,100.7,97.5,96.9,82.7,321,5,81.2,5.8
Joey Light Rake,WES_UNI1,87.6,91.1,95.8,91.9,104.3,104.7,89.0,99.7,28,2,77.5,5.7
Jake Lanzer,STO_COL,87.6,94.5,91.0,113.2,91.1,93.9,92.2,113.7,220,4,81.3,5.7
Giovanni Conte,UCO_HUS,87.6,86.8,90.5,99.5,81.9,88.1,82.9,101.0,51,5,87.3,5.5
Jackson Hinchliffe,RIC_SPI,87.6,89.3,104.1,92.2,98.5,93.2,104.1,97.2,394,8,83.2,5.2
Angel Diaz,CHO_UNI,87.6,87.9,110.2,91.0,104.4,96.3,110.4,100.2,206,5,76.3,5.4
Jack Dickinson,NIA_EAG,87.6,88.6,104.0,105.0,72.7,82.6,77.2,93.3,60,3,82.3,5.8
Ethan Wilson,BEL_ABB,87.6,94.1,94.2,100.3,90.9,93.7,89.1,98.3,175,4,82.2,5.3
Sean Duke,NOR_AGG,87.6,88.2,97.2,113.6,92.0,89.0,98.2,105.2,189,7,82.2,5.3
Jake Morrissey,BEL_BRU,87.6,86.0,109.1,97.4,86.8,89.0,95.3,107.1,77,5,82.9,5.3
Jeff Liddell,MIS_COL1,87.6,102.2,80.2,109.0,117.3,103.0,138.8,111.8,5,3,77.1,5.4
Micah Hagler,SEA_RED,87.6,91.4,99.4,105.7,102.4,96.0,112.1,109.3,539,7,81.8,6.2
Beau Beaty,PRA_PAN,87.6,91.0,103.0,106.5,101.7,95.2,106.3,115.8,24,3,79.4,5.9
Landon Rowland,MEN_COL,87.6,96.8,87.7,108.6,97.4,101.7,97.3,109.8,73,4,79.4,5.5
Alex Brown,CHO_UNI,87.6,87.5,87.9,100.2,94.3,88.3,89.3,109.9,15,3,77.6,4.8
Will Sims,GEO_COL1,87.6,102.0,81.8,103.0,100.2,108.8,90.6,109.7,396,5,77.5,5.5
Eric Boggess,LEE_UNI,87.6,96.6,92.7,99.1,78.3,90.3,88.2,89.5,54,4,82.9,5.9
Isaac Lane,DAV_ELK,87.6,93.2,96.6,95.6,93.1,92.3,101.9,100.2,75,4,81.1,5.7
Aaron Ragat,BEL_KNI,87.6,92.5,95.0,103.3,89.4,93.0,95.7,105.3,282,7,81.4,5.3
Brendan Callanan,ION_GAE,87.6,92.5,96.4,93.5,94.7,95.8,102.2,108.4,100,5,82.9,5.4
Austin Watson,FRE_PAC,87.6,87.8,107.0,97.3,86.1,84.7,106.0,106.1,85,5,82.1,5.2
Trey Dianna,LEB_VAL,87.6,92.9,95.2,98.4,87.5,91.0,93.3,104.9,359,5,80.7,6.1
Hudson Banks,SLC_CCB,87.6,85.0,115.2,96.9,90.0,82.6,117.1,107.6,23,4,80.3,6.2
Caden Durand,LOY_UNI,87.5,98.4,90.2,104.9,92.8,98.5,89.5,112.4,90,4,77.4,5.5
Aidan English,YSU_PEN,87.5,87.0,104.1,116.1,85.4,87.1,95.2,106.5,68,4,83.6,5.7
Harrison Kliethermes,ARM_BLA,87.5,86.5,113.8,92.6,79.1,83.4,73.9,63.2,10,3,84.6,5.8
Jack Santi,LIN_MEM,87.5,90.0,99.4,98.8,97.6,97.8,107.1,106.8,149,4,71.7,5.7
Carson Haddad,MOT_COM,87.5,94.4,83.1,107.5,91.9,95.1,83.5,99.2,68,3,80.2,6.2
Alex Roux,NIC_COL,87.5,89.1,103.8,93.8,61.9,84.9,68.4,90.3,32,4,84.8,6.2
Jacob Vitale,WIN_EAG,87.5,88.3,98.4,108.2,95.4,89.7,95.0,106.3,191,4,79.6,5.1
Kade Hansen,UTS_EAG,87.5,88.9,108.7,109.9,96.8,95.3,103.8,105.9,98,4,77.7,5.3
Daniel Courtney,NOR_GEO3,87.5,90.8,100.0,104.1,96.3,93.8,105.4,99.6,425,4,75.6,6.9
Brody Pasieka,WAS_GEN,87.5,83.4,123.4,92.7,90.6,98.5,74.6,103.7,23,1,78.7,6.0
Isaac Roberts,GRA_COL,87.5,89.6,94.7,89.3,64.1,81.2,72.6,77.4,40,2,79.4,6.2
Carter Barnes,GEO_COL1,87.5,86.9,105.2,103.2,87.3,92.1,89.8,103.8,62,4,81.2,5.7
Jaden Fabian,MER_UNI,87.5,88.0,96.7,117.0,82.2,82.4,106.6,104.9,30,5,79.1,5.9
Josiah Sizemore,SOU_WES1,87.5,86.4,109.1,109.5,90.6,82.6,114.6,95.3,106,7,79.7,5.3
Tyler Smart,CLE_CLE2,87.5,88.7,97.6,105.9,81.2,85.1,93.2,98.6,139,6,76.9,4.7
Nathan Van Beek,UNI_COM,87.4,87.9,98.7,107.5,91.2,90.5,95.6,82.7,16,2,71.2,5.2
Alex Merkel,DAL_COM,87.4,81.9,117.2,93.3,92.9,97.9,76.1,83.5,33,1,80.8,5.7
Jace Cunnane,TOW_TIG,87.4,86.5,110.8,100.0,97.4,91.6,112.2,108.3,371,8,79.9,5.3
Will Marenghi,DAV_WIL,87.4,87.3,102.3,117.1,85.1,81.2,107.5,108.2,236,7,80.8,4.6
Drake Bayles,UTM_SKY,87.4,90.3,99.8,100.2,90.4,90.4,103.1,102.1,191,5,81.7,5.5
Marcus Goodpaster,BUT_BUL,87.4,96.4,84.8,98.9,102.4,99.4,107.3,108.0,602,8,82.7,6.4
Antonio Correa,LAF_LEP,87.4,91.9,95.1,125.5,100.3,91.6,110.4,119.6,208,4,76.9,6.6
Billy Rozakis,GAR_RUN,87.4,85.4,101.5,118.2,116.9,95.8,131.2,118.8,25,4,78.6,5.8
Andrew Lombana,DAR_GRE,87.4,90.3,96.3,93.4,88.6,94.8,88.0,87.2,96,3,81.4,5.8
Aaron Terpstra,IOW_LAK,87.4,89.4,108.3,90.7,83.8,89.4,91.5,89.9,75,3,75.0,6.8
Sheldon Egger,WOF_TER,87.4,93.7,92.6,107.1,100.7,101.4,100.2,112.7,581,5,76.7,5.9
Gavin Richardson,EC,87.4,93.4,92.8,106.0,97.3,94.2,104.2,110.8,194,5,79.4,4.5
Michael Arce,MAR_UNI,87.4,79.1,114.1,111.5,86.7,80.1,102.9,94.2,37,1,83.5,6.0
Matthew Werk,SOU_JAC,87.4,86.7,109.4,96.4,88.8,88.2,104.1,112.1,28,4,83.1,4.9
Aaron Nease,SMU_SAI,87.4,88.6,93.9,111.9,101.6,82.5,135.4,104.7,39,3,73.0,4.8
Austin Madler,DAK_COU,87.4,91.1,84.9,132.8,86.3,93.8,85.8,110.3,28,4,74.0,6.3
Peyton Kowalski,MAR_LIO,87.4,88.0,125.7,106.7,88.7,85.2,109.3,98.6,42,1,79.8,4.4
Bryan Pina,GEO_SOU,87.4,98.2,90.2,113.7,63.9,89.5,62.5,103.0,22,3,83.6,5.7
Maxwell Donawa,MOU_VER1,87.4,88.8,103.4,86.9,93.0,88.0,109.7,99.3,58,4,80.6,6.2
Lachlan Ellis,TUF_UNI,87.4,88.3,103.3,99.1,72.5,84.0,72.8,93.1,49,2,79.4,7.1
Ronan Hwang,TUF_UNI,87.4,94.3,88.6,91.6,92.3,94.1,94.0,97.1,34,4,78.9,5.4
Caleb Dooley,WHI_COL1,87.4,93.1,95.5,110.6,80.8,86.8,101.0,117.7,22,2,79.4,6.4
Danny Hiemer,LOR_DUH,87.4,83.6,111.0,115.2,102.8,87.7,118.7,109.5,33,3,76.3,5.5
Jake Turley,FRE_PAC,87.4,94.7,91.0,108.1,97.8,105.0,91.5,111.3,137,6,78.8,5.9
Trevor Esparza,IWC,87.4,78.1,111.2,96.9,70.9,75.5,90.1,84.9,11,1,83.3,5.4
Augie Walters,HOL_CRU,87.4,94.4,97.1,107.7,85.6,97.5,83.2,112.7,41,3,77.0,5.0
Jack Fishel,LIN_UNI,87.4,81.7,113.8,111.0,83.7,78.4,96.6,105.6,13,1,80.7,5.5
Alex Gay,LOU_CAR,87.4,85.7,107.4,103.9,82.4,83.3,96.1,77.6,98,6,86.6,5.5
Thomas Kuhlow,SOU_WES,87.4,96.2,89.3,97.4,99.0,109.1,83.8,125.1,23,3,75.8,6.8
Riley Schicker,WHI_COL1,87.4,101.2,65.3,109.7,83.1,96.3,65.6,100.0,33,3,76.3,6.2
Lucas Favaretto,CAL_TEC,87.3,87.3,104.4,100.5,82.3,83.6,97.5,84.7,66,3,74.6,6.2
